Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),is_weekend
11.07.2023 10:00,239.1,186.6,1.266,163.0,2,150.7,18.1,140.2,12.4,6.1,0.7446808510638298,0.9783505154639176,0.6,0
11.07.2023 11:00,253.2,202.0,1.172,170.5,1,161.1,22.5,142.3,17.0,3.3,0.7659574468085106,0.9784793814432989,0.6,0
11.07.2023 12:00,249.9,195.3,1.161,167.2,0,157.1,24.1,142.7,10.1,2.2,0.7659574468085106,0.9784793814432989,0.64,0
11.07.2023 13:00,252.3,200.0,1.229,166.1,1,161.0,22.5,143.2,7.0,4.0,0.7446808510638298,0.977319587628866,0.64,0
11.07.2023 14:00,263.8,193.2,1.105,175.0,1,174.3,20.7,139.3,8.0,3.1,0.7872340425531914,0.9774484536082474,0.5700000000000001,0
11.07.2023 15:00,265.9,183.5,1.194,182.7,0,176.0,23.0,138.3,22.3,4.8,0.7872340425531914,0.9774484536082474,0.53,0
11.07.2023 16:00,264.0,172.7,1.175,173.3,1,150.0,21.5,126.2,27.5,6.8,0.7872340425531914,0.9774484536082474,0.46,0
11.07.2023 17:00,261.2,149.7,1.242,102.7,1,122.0,20.3,110.2,30.7,11.3,0.7872340425531914,0.9774484536082474,0.43,0
11.07.2023 18:00,258.5,135.4,1.16,101.4,1,114.3,18.7,101.9,35.1,11.7,0.7872340425531914,0.9774484536082474,0.43,0
11.07.2023 19:00,229.1,127.3,1.154,95.1,0,71.7,19.2,75.2,36.5,17.7,0.7446808510638298,0.977319587628866,0.52,0
11.07.2023 20:00,179.7,116.2,1.227,92.0,1,71.5,14.2,72.8,22.1,21.1,0.7659574468085106,0.9774484536082474,0.46,0
11.07.2023 21:00,181.7,111.2,1.088,92.3,1,72.7,15.3,73.1,1.8,17.4,0.7446808510638298,0.977319587628866,0.49,0
11.07.2023 22:00,186.4,106.2,1.351,89.8,1,69.8,15.2,71.4,1.8,14.6,0.7021276595744681,0.977319587628866,0.64,0
11.07.2023 23:00,180.6,102.1,1.231,91.5,1,32.1,14.7,71.8,1.6,15.5,0.6808510638297872,0.977319587628866,0.68,0
12.07.2023 00:00,176.8,103.8,1.116,87.4,1,29.7,15.3,71.3,1.8,10.8,0.6595744680851063,0.977319587628866,0.72,0
12.07.2023 01:00,173.6,103.7,1.318,87.0,0,30.1,15.3,71.8,1.7,8.3,0.6382978723404256,0.9762886597938144,0.77,0
12.07.2023 02:00,173.8,102.1,1.232,86.7,1,29.3,15.1,71.5,1.6,7.5,0.6170212765957447,0.9762886597938144,0.8200000000000001,0
12.07.2023 03:00,169.8,103.5,1.158,86.6,0,29.3,14.8,71.2,15.2,7.1,0.5957446808510638,0.9762886597938144,0.77,0
12.07.2023 04:00,166.6,103.6,1.287,91.6,1,30.8,13.0,71.0,15.1,7.1,0.5957446808510638,0.9762886597938144,0.72,0
12.07.2023 05:00,158.6,102.2,1.278,92.4,1,31.5,12.9,71.0,1.8,7.0,0.5957446808510638,0.9753865979381443,0.72,0
12.07.2023 06:00,169.8,103.4,1.263,99.7,1,84.69999999999999,13.0,105.8,1.7,6.1,0.6382978723404256,0.9753865979381443,0.63,0
12.07.2023 07:00,220.5,116.6,1.268,158.8,0,104.2,14.4,108.7,1.7,5.8,0.6595744680851063,0.9753865979381443,0.59,0
12.07.2023 08:00,224.5,141.3,1.242,149.3,1,133.1,17.4,147.8,5.2,5.3,0.7021276595744681,0.9753865979381443,0.56,0
12.07.2023 09:00,233.6,158.5,1.325,153.9,1,145.1,18.1,154.2,10.1,3.9,0.7446808510638298,0.9755154639175257,0.52,0
12.07.2023 10:00,248.3,169.0,1.172,164.9,1,153.9,17.9,141.5,19.3,3.5,0.7659574468085106,0.9744845360824743,0.46,0
12.07.2023 11:00,267.1,175.6,1.097,163.5,1,165.9,18.3,149.5,18.4,4.0,0.7872340425531914,0.9744845360824743,0.5,0
12.07.2023 12:00,272.0,188.0,1.256,184.6,1,174.1,23.1,151.0,18.8,5.2,0.8085106382978724,0.9744845360824743,0.41000000000000003,0
12.07.2023 13:00,273.8,191.2,1.083,177.0,1,177.6,21.2,145.4,20.5,6.1,0.8085106382978724,0.9735824742268041,0.41000000000000003,0
12.07.2023 14:00,270.3,181.1,1.045,174.2,0,169.3,20.7,139.6,8.9,2.1,0.8085106382978724,0.9735824742268041,0.44,0
12.07.2023 15:00,270.1,180.1,1.286,172.4,1,169.8,21.1,137.6,18.8,3.6,0.8085106382978724,0.9725515463917526,0.5,0
12.07.2023 16:00,267.6,172.1,1.136,173.4,1,148.6,19.7,129.0,30.2,9.1,0.8085106382978724,0.9725515463917526,0.44,0
12.07.2023 17:00,264.5,168.0,1.104,104.9,0,130.1,20.9,113.9,35.6,13.6,0.8085106382978724,0.9725515463917526,0.47000000000000003,0
12.07.2023 18:00,254.0,148.6,1.204,103.6,1,122.3,21.2,104.8,33.5,13.9,0.7872340425531914,0.9719072164948453,0.46,0
12.07.2023 19:00,238.1,146.0,1.226,101.6,2,73.00000000000001,19.0,76.19999999999999,22.7,15.1,0.7872340425531914,0.9719072164948453,0.46,0
12.07.2023 20:00,188.4,134.7,1.102,98.8,1,72.5,14.5,75.1,17.4,14.1,0.7872340425531914,0.9708762886597938,0.46,0
12.07.2023 21:00,177.0,128.3,1.141,92.4,0,72.9,13.1,74.2,1.7,13.5,0.7872340425531914,0.9708762886597938,0.43,0
12.07.2023 22:00,175.2,117.0,1.301,91.0,1,70.8,14.5,74.7,1.8,13.1,0.7234042553191489,0.9708762886597938,0.56,0
12.07.2023 23:00,177.5,111.2,1.149,87.6,0,32.0,16.6,72.3,1.6,11.1,0.6808510638297872,0.9707474226804123,0.68,0
13.07.2023 00:00,173.8,110.8,1.133,88.0,1,30.5,16.1,72.2,1.7,9.5,0.6595744680851063,0.9698453608247423,0.68,0
13.07.2023 01:00,170.2,113.8,1.289,86.8,0,30.2,15.8,72.1,1.8,8.3,0.6595744680851063,0.9698453608247423,0.68,0
13.07.2023 02:00,171.4,112.0,1.261,88.0,1,30.4,14.5,72.2,1.7,7.7,0.6382978723404256,0.9698453608247423,0.67,0
13.07.2023 03:00,169.7,109.3,1.158,86.5,0,30.1,14.1,72.3,15.0,7.5,0.5957446808510638,0.9698453608247423,0.77,0
13.07.2023 04:00,165.3,112.5,1.184,95.1,1,31.8,14.4,71.3,15.2,7.1,0.5957446808510638,0.9688144329896906,0.8200000000000001,0
13.07.2023 05:00,154.2,111.5,1.287,92.6,1,32.5,14.1,72.8,1.7,7.0,0.6170212765957447,0.9688144329896906,0.77,0
13.07.2023 06:00,170.0,112.8,1.1,102.6,0,89.5,13.9,108.6,1.7,6.9,0.6595744680851063,0.9688144329896906,0.72,0
13.07.2023 07:00,215.6,126.8,1.269,128.7,1,107.8,15.0,109.9,1.7,6.0,0.6808510638297872,0.9688144329896906,0.72,0
13.07.2023 08:00,228.3,162.2,1.242,141.8,2,146.6,16.8,156.4,4.4,6.8,0.7446808510638298,0.9689432989690722,0.56,0
13.07.2023 09:00,268.7,172.8,1.074,189.2,1,164.6,19.9,173.9,8.0,3.9,0.7872340425531914,0.9679123711340206,0.46,0
13.07.2023 10:00,282.6,183.6,1.183,187.2,1,179.2,20.1,157.2,13.1,5.4,0.8085106382978724,0.9679123711340206,0.41000000000000003,0
13.07.2023 11:00,300.2,182.3,1.208,189.6,1,183.7,20.8,157.1,19.0,7.7,0.8510638297872339,0.9679123711340206,0.31,0
13.07.2023 12:00,301.5,187.5,1.124,180.7,0,183.9,22.1,155.3,20.1,12.0,0.8297872340425532,0.9679123711340206,0.36,0
13.07.2023 13:00,281.5,183.5,1.078,177.9,1,180.6,20.2,148.8,20.2,13.5,0.8085106382978724,0.9679123711340206,0.44,0
13.07.2023 14:00,287.7,187.2,1.23,178.2,1,184.8,20.4,151.3,10.0,9.4,0.8297872340425532,0.9679123711340206,0.38,0
13.07.2023 15:00,311.9,191.0,1.16,187.3,0,177.8,20.0,149.1,17.7,12.2,0.8510638297872339,0.9679123711340206,0.39,0
13.07.2023 16:00,271.8,181.5,1.054,164.9,1,143.0,18.6,131.2,30.8,11.3,0.8297872340425532,0.9679123711340206,0.44,0
13.07.2023 17:00,235.3,144.4,1.118,97.2,1,108.1,18.6,106.9,34.1,14.1,0.7659574468085106,0.9689432989690722,0.73,0
13.07.2023 18:00,223.4,120.6,1.218,94.7,1,98.9,18.6,97.8,33.4,12.5,0.7234042553191489,0.9699742268041237,0.78,0
13.07.2023 19:00,207.6,112.6,1.091,93.5,0,70.3,19.3,75.0,21.4,15.8,0.7446808510638298,0.9699742268041237,0.78,0
13.07.2023 20:00,182.0,108.5,1.09,89.4,1,72.1,14.1,72.60000000000001,18.0,17.1,0.7446808510638298,0.9699742268041237,0.73,0
13.07.2023 21:00,185.2,111.5,1.233,91.6,2,71.9,15.1,73.1,1.9,15.7,0.7021276595744681,0.9698453608247423,0.77,0
13.07.2023 22:00,184.1,110.1,1.113,87.3,1,69.39999999999999,12.4,73.10000000000001,1.7,13.8,0.6808510638297872,0.9707474226804123,0.8300000000000001,0
13.07.2023 23:00,181.7,108.3,1.18,85.5,1,31.9,11.4,73.2,1.7,11.0,0.6808510638297872,0.9707474226804123,0.88,0
14.07.2023 00:00,180.4,106.7,1.172,83.2,1,29.7,13.3,73.8,1.8,9.2,0.6808510638297872,0.9707474226804123,0.88,0
14.07.2023 01:00,179.5,104.2,1.163,84.2,1,30.1,13.2,73.8,1.7,8.4,0.6595744680851063,0.9707474226804123,0.88,0
14.07.2023 02:00,178.0,107.0,1.204,83.9,0,29.6,13.3,73.89999999999999,1.7,9.5,0.6382978723404256,0.9707474226804123,0.9400000000000001,0
14.07.2023 03:00,175.3,106.7,1.243,81.8,1,29.7,13.2,72.6,15.1,8.0,0.6170212765957447,0.9707474226804123,0.9400000000000001,0
14.07.2023 04:00,173.7,107.8,1.106,89.8,0,31.0,13.0,72.60000000000001,15.2,7.5,0.6170212765957447,0.9707474226804123,0.9400000000000001,0
14.07.2023 05:00,160.8,103.6,1.223,88.6,1,31.3,12.9,73.7,1.6,7.1,0.5957446808510638,0.9707474226804123,0.9400000000000001,0
14.07.2023 06:00,176.2,109.9,1.148,98.0,1,80.1,13.1,107.0,1.8,7.4,0.6382978723404256,0.9707474226804123,1.0,0
14.07.2023 07:00,213.9,120.2,1.124,124.5,1,101.6,14.5,110.1,1.8,6.7,0.6595744680851063,0.9707474226804123,1.0,0
14.07.2023 08:00,224.9,137.8,1.308,154.0,1,128.7,17.1,147.9,4.2,9.7,0.6595744680851063,0.9717783505154639,1.0,0
14.07.2023 09:00,231.3,149.5,1.073,152.9,1,142.8,16.8,149.6,9.5,6.5,0.7021276595744681,0.9717783505154639,0.8300000000000001,0
14.07.2023 10:00,242.8,160.8,1.053,158.8,1,149.7,19.1,134.0,9.6,6.5,0.7446808510638298,0.9719072164948453,0.73,0
14.07.2023 11:00,269.3,169.0,1.101,162.9,0,153.8,19.1,138.6,18.5,12.2,0.7446808510638298,0.9719072164948453,0.73,0
14.07.2023 12:00,254.9,152.6,1.136,155.2,1,134.1,19.4,133.8,16.0,15.0,0.6382978723404256,0.9724226804123711,0.9400000000000001,0
14.07.2023 13:00,251.5,152.4,1.131,156.5,1,139.2,16.1,130.6,24.8,13.4,0.7446808510638298,0.9719072164948453,0.73,0
14.07.2023 14:00,253.4,145.6,1.085,139.2,1,139.3,16.7,120.6,35.7,9.6,0.7446808510638298,0.9719072164948453,0.73,0
14.07.2023 15:00,255.1,145.9,1.108,125.8,0,119.1,17.1,118.6,36.0,12.1,0.7872340425531914,0.9719072164948453,0.73,0
14.07.2023 16:00,250.2,135.7,1.082,110.1,1,112.0,15.9,108.1,29.5,10.8,0.7446808510638298,0.9719072164948453,0.73,0
14.07.2023 17:00,242.0,148.0,1.03,93.0,1,106.7,16.3,108.4,26.5,12.9,0.7659574468085106,0.9719072164948453,0.64,0
14.07.2023 18:00,233.1,130.5,1.022,92.5,1,100.8,15.7,102.0,30.2,13.7,0.7659574468085106,0.9725515463917526,0.64,0
14.07.2023 19:00,217.9,127.4,1.252,92.0,0,68.9,15.7,78.5,24.1,12.7,0.7659574468085106,0.9725515463917526,0.64,0
14.07.2023 20:00,177.1,118.8,1.071,92.1,1,69.1,12.4,75.89999999999999,15.4,15.7,0.7234042553191489,0.9725515463917526,0.73,0
14.07.2023 21:00,178.8,111.5,1.043,90.3,1,70.4,11.8,75.0,2.0,16.6,0.7234042553191489,0.9725515463917526,0.78,0
14.07.2023 22:00,174.4,111.1,1.212,83.1,1,68.2,11.5,73.7,2.0,15.8,0.6808510638297872,0.9724226804123711,0.8300000000000001,0
14.07.2023 23:00,171.4,108.7,1.112,80.7,1,30.2,11.5,74.2,2.0,14.8,0.6808510638297872,0.9724226804123711,0.88,0
15.07.2023 00:00,153.9,106.7,1.08,78.5,0,28.5,13.2,73.0,2.0,9.8,0.6595744680851063,0.9724226804123711,0.9400000000000001,1
15.07.2023 01:00,155.0,108.0,1.248,80.6,1,28.6,13.1,73.7,2.0,9.4,0.6595744680851063,0.9734536082474227,0.9400000000000001,1
15.07.2023 02:00,154.7,108.7,1.17,77.7,0,28.3,13.3,74.4,2.0,8.8,0.6595744680851063,0.9734536082474227,0.9400000000000001,1
15.07.2023 03:00,154.2,107.6,1.095,80.5,1,28.7,13.2,74.1,2.0,7.6,0.6382978723404256,0.9734536082474227,0.9400000000000001,1
15.07.2023 04:00,157.1,105.3,1.092,85.6,0,28.5,13.1,71.5,1.9,7.4,0.6382978723404256,0.9734536082474227,1.0,1
15.07.2023 05:00,152.3,107.6,1.29,85.0,1,28.3,12.9,71.5,2.0,6.9,0.6382978723404256,0.9734536082474227,0.9400000000000001,1
15.07.2023 06:00,155.4,107.4,1.11,92.3,2,31.0,13.1,100.0,2.0,6.6,0.6382978723404256,0.9734536082474227,1.0,1
15.07.2023 07:00,162.5,107.0,1.142,84.1,1,31.1,14.0,95.8,1.8,4.4,0.6595744680851063,0.9743556701030928,0.9400000000000001,1
15.07.2023 08:00,182.4,124.3,1.29,81.3,1,75.1,15.2,127.0,2.0,4.9,0.7234042553191489,0.9743556701030928,0.8300000000000001,1
15.07.2023 09:00,197.2,109.0,1.052,86.5,1,54.49999999999999,15.2,131.6,2.2,6.3,0.7446808510638298,0.9744845360824743,0.73,1
15.07.2023 10:00,209.2,119.7,1.026,82.2,0,123.4,15.4,109.2,3.5,6.2,0.7872340425531914,0.9744845360824743,0.64,1
15.07.2023 11:00,210.4,137.9,1.107,85.9,1,132.0,15.3,119.4,2.3,8.4,0.8085106382978724,0.9744845360824743,0.5700000000000001,1
15.07.2023 12:00,214.9,127.1,1.205,88.1,1,129.7,15.5,117.9,2.4,7.5,0.8085106382978724,0.9755154639175257,0.61,1
15.07.2023 13:00,225.0,144.8,1.013,87.9,1,135.4,15.5,115.6,2.4,5.0,0.8297872340425532,0.9755154639175257,0.53,1
15.07.2023 14:00,228.5,142.5,1.077,87.1,0,135.9,15.4,110.7,2.1,10.9,0.8297872340425532,0.9755154639175257,0.47000000000000003,1
15.07.2023 15:00,223.4,122.8,1.114,83.9,1,135.3,15.5,108.3,2.1,7.4,0.8297872340425532,0.9755154639175257,0.47000000000000003,1
15.07.2023 16:00,226.3,138.7,1.179,87.4,1,132.9,15.0,113.6,2.0,6.9,0.8297872340425532,0.9755154639175257,0.44,1
15.07.2023 17:00,207.5,126.0,1.036,84.4,0,118.7,15.3,102.9,2.0,12.0,0.7872340425531914,0.976417525773196,0.5,1
15.07.2023 18:00,176.0,125.1,1.027,81.4,1,100.3,15.1,101.5,2.0,12.8,0.7659574468085106,0.976417525773196,0.53,1
15.07.2023 19:00,171.8,119.7,1.256,82.7,1,31.7,15.2,76.1,2.0,13.7,0.7872340425531914,0.976417525773196,0.46,1
15.07.2023 20:00,165.5,111.9,1.071,89.0,0,29.5,12.4,72.6,1.9,13.6,0.7659574468085106,0.976417525773196,0.56,1
15.07.2023 21:00,165.8,110.9,1.019,85.6,1,30.6,11.3,72.7,1.9,11.7,0.7446808510638298,0.9762886597938144,0.6,1
15.07.2023 22:00,158.9,103.6,1.077,89.2,0,28.6,11.4,73.3,2.0,15.9,0.7021276595744681,0.977319587628866,0.73,1
15.07.2023 23:00,164.0,106.5,1.272,84.7,1,27.2,11.3,73.3,1.8,13.3,0.6808510638297872,0.977319587628866,0.77,1
16.07.2023 00:00,161.2,107.4,1.095,81.4,1,27.2,13.1,72.6,2.0,11.4,0.6595744680851063,0.977319587628866,0.8200000000000001,1
16.07.2023 01:00,163.2,105.0,1.049,79.6,1,26.7,13.2,72.1,1.9,9.9,0.6382978723404256,0.977319587628866,0.8200000000000001,1
16.07.2023 02:00,160.5,106.8,1.084,79.3,1,27.2,13.2,73.2,1.7,8.7,0.6170212765957447,0.977319587628866,0.88,1
16.07.2023 03:00,154.9,106.6,1.274,81.3,0,27.3,13.3,71.9,15.4,8.1,0.574468085106383,0.976159793814433,0.9400000000000001,1
16.07.2023 04:00,157.2,106.1,1.181,84.3,1,27.3,13.0,71.4,15.4,8.1,0.5957446808510638,0.977319587628866,0.9400000000000001,1
16.07.2023 05:00,152.1,105.0,1.095,88.1,0,26.9,12.8,71.6,1.7,7.0,0.5957446808510638,0.977319587628866,0.88,1
16.07.2023 06:00,154.9,106.4,1.23,92.2,1,29.1,13.2,99.1,1.8,6.7,0.6382978723404256,0.977319587628866,0.8200000000000001,1
16.07.2023 07:00,162.8,110.4,1.204,82.3,1,29.9,14.2,94.2,1.9,4.4,0.6808510638297872,0.9762886597938144,0.77,1
16.07.2023 08:00,172.4,105.4,1.109,79.4,0,81.0,14.7,129.5,1.7,6.2,0.7446808510638298,0.9762886597938144,0.68,1
16.07.2023 09:00,191.6,123.9,1.088,83.5,1,62.2,15.4,135.9,1.7,5.1,0.7659574468085106,0.976417525773196,0.64,1
16.07.2023 10:00,198.8,132.8,1.164,80.9,1,69.8,15.1,115.7,1.8,4.0,0.8085106382978724,0.9755154639175257,0.5700000000000001,1
16.07.2023 11:00,210.7,125.4,1.108,85.9,1,82.0,15.1,121.5,1.7,3.8,0.8510638297872339,0.9744845360824743,0.44,1
16.07.2023 12:00,216.9,145.6,1.013,86.1,1,87.1,15.2,128.1,1.7,5.1,0.8723404255319149,0.9744845360824743,0.42,1
16.07.2023 13:00,217.8,126.7,1.072,87.6,3,86.2,15.1,133.8,1.8,5.9,0.8936170212765957,0.9735824742268041,0.39,1
16.07.2023 14:00,219.4,147.8,1.205,89.6,1,91.8,15.2,133.0,1.7,6.6,0.8936170212765957,0.9735824742268041,0.37,1
16.07.2023 15:00,225.6,128.9,1.052,91.1,1,87.3,15.3,136.1,1.6,8.5,0.9148936170212765,0.9726804123711339,0.37,1
16.07.2023 16:00,227.9,140.1,1.05,90.3,0,90.8,15.3,133.1,15.0,10.6,0.9148936170212765,0.9726804123711339,0.37,1
16.07.2023 17:00,225.7,140.8,1.135,95.8,1,89.8,15.3,129.6,18.1,11.0,0.9148936170212765,0.9720360824742267,0.37,1
16.07.2023 18:00,189.8,127.1,1.145,88.2,1,87.60000000000001,15.2,125.8,27.0,14.4,0.9148936170212765,0.9720360824742267,0.37,1
16.07.2023 19:00,191.5,144.8,1.074,91.3,0,32.9,15.7,77.5,26.3,16.1,0.8936170212765957,0.9710051546391752,0.42,1
16.07.2023 20:00,182.2,134.3,1.04,87.6,1,30.0,12.6,75.3,1.8,17.7,0.8723404255319149,0.9708762886597938,0.47000000000000003,1
16.07.2023 21:00,171.2,123.3,1.133,87.6,1,30.8,12.0,74.8,1.8,18.4,0.7659574468085106,0.9719072164948453,0.8300000000000001,1
16.07.2023 22:00,169.0,111.9,1.131,86.7,1,28.6,11.7,72.4,1.9,17.5,0.7446808510638298,0.9719072164948453,0.9400000000000001,1
16.07.2023 23:00,168.3,108.2,1.049,90.5,0,27.5,11.4,73.2,1.9,13.1,0.7446808510638298,0.9719072164948453,0.9400000000000001,1
17.07.2023 00:00,159.8,105.9,1.136,86.1,1,27.1,13.1,71.9,1.7,12.8,0.7446808510638298,0.9725515463917526,0.9400000000000001,0
17.07.2023 01:00,163.7,104.0,1.098,84.5,0,26.9,13.5,71.4,1.7,11.0,0.7234042553191489,0.9725515463917526,0.9400000000000001,0
17.07.2023 02:00,161.0,106.1,1.164,81.5,2,27.4,13.6,71.7,1.8,9.7,0.7021276595744681,0.9724226804123711,0.9400000000000001,0
17.07.2023 03:00,160.2,106.2,1.098,81.3,1,27.4,13.1,71.7,15.0,9.3,0.7021276595744681,0.9724226804123711,0.9400000000000001,0
17.07.2023 04:00,157.7,105.5,1.077,91.3,1,33.7,13.2,70.7,15.0,8.6,0.6808510638297872,0.9724226804123711,1.0,0
17.07.2023 05:00,161.0,105.6,1.178,88.2,0,34.5,15.9,70.89999999999999,1.8,7.5,0.6808510638297872,0.9724226804123711,1.0,0
17.07.2023 06:00,177.5,107.3,1.004,97.5,1,91.6,13.4,111.5,1.7,7.5,0.6808510638297872,0.9724226804123711,1.0,0
17.07.2023 07:00,229.0,124.2,1.114,172.6,1,92.4,15.1,109.3,1.8,6.5,0.7021276595744681,0.9724226804123711,0.88,0
17.07.2023 08:00,224.9,124.4,1.199,150.2,1,111.6,18.5,145.9,4.6,6.6,0.7021276595744681,0.9724226804123711,0.88,0
17.07.2023 09:00,234.3,153.1,1.039,152.3,1,123.1,22.6,146.2,11.3,8.4,0.7446808510638298,0.9725515463917526,0.8300000000000001,0
17.07.2023 10:00,249.4,161.5,1.072,161.0,0,132.0,22.3,132.8,19.9,8.8,0.7659574468085106,0.9725515463917526,0.78,0
17.07.2023 11:00,268.1,166.0,1.042,167.8,1,151.8,25.7,136.3,19.7,5.1,0.8085106382978724,0.9725515463917526,0.61,0
17.07.2023 12:00,282.8,167.6,1.147,168.6,1,167.5,23.8,136.9,18.1,6.2,0.8297872340425532,0.9725515463917526,0.53,0
17.07.2023 13:00,289.0,173.1,0.95,167.1,1,181.4,22.0,138.0,12.6,7.0,0.8297872340425532,0.9725515463917526,0.53,0
17.07.2023 14:00,288.4,171.1,1.081,166.5,0,174.9,22.1,140.4,9.5,7.5,0.8085106382978724,0.9725515463917526,0.5700000000000001,0
17.07.2023 15:00,293.6,170.3,1.128,172.7,1,173.7,21.0,148.3,23.8,6.1,0.8297872340425532,0.9725515463917526,0.53,0
17.07.2023 16:00,288.7,164.8,1.033,171.4,1,172.2,20.0,135.0,34.7,6.8,0.8297872340425532,0.9725515463917526,0.5,0
17.07.2023 17:00,268.1,150.6,1.087,94.5,0,153.7,18.5,118.2,35.7,11.1,0.7659574468085106,0.9725515463917526,0.73,0
17.07.2023 18:00,264.3,143.8,1.138,90.4,2,158.3,16.9,108.7,35.9,13.4,0.7446808510638298,0.9719072164948453,0.78,0
17.07.2023 19:00,240.2,146.5,1.049,88.2,2,137.2,17.2,75.2,31.6,17.0,0.7446808510638298,0.9719072164948453,0.8300000000000001,0
17.07.2023 20:00,195.6,143.5,0.989,85.3,1,114.6,13.6,73.2,23.0,17.1,0.7446808510638298,0.9708762886597938,0.78,0
17.07.2023 21:00,190.6,139.2,1.164,88.3,0,71.5,11.9,71.6,2.1,18.6,0.7446808510638298,0.9708762886597938,0.78,0
17.07.2023 22:00,196.3,124.6,1.1,88.5,1,67.6,11.5,71.8,1.7,17.8,0.7021276595744681,0.9707474226804123,0.88,0
17.07.2023 23:00,194.9,115.8,1.055,85.1,1,29.5,12.7,71.3,1.8,13.2,0.6808510638297872,0.9707474226804123,0.88,0
18.07.2023 00:00,189.2,114.8,1.092,82.4,1,27.6,13.1,70.4,1.7,10.9,0.6595744680851063,0.9698453608247423,0.88,0
18.07.2023 01:00,190.2,112.0,1.091,83.2,0,27.4,13.5,69.89999999999999,1.7,9.6,0.6808510638297872,0.9698453608247423,0.8300000000000001,0
